"","indiv_id","date","sex","race","age","charge_num","sec_code","ca_code","section_full","section","subsection1","subsection2","subsection3","subsection4","subsection5","part","part_head","title","title_head","chapter","chapter_head","division","division_head","description_1","description_2","description_3","description_4","description_5","description_6","description_7","description_8","sentence_1","sentence_2","sentence_3","sentence_4","sentence_5","sentence_6","sentence_7","sentence_8","severity_1","severity_2","severity_3","severity_4","severity_5","severity_6","severity_7","severity_8","category"
"529","290",2015-11-14,"M","Hispanic",43,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"530","290",2015-11-14,"M","Hispanic",43,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"531","291",2015-11-14,"M","White",60,"charge1","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"532","291",2015-11-14,"M","White",60,"charge2","1203.2(A)PC","PC","1203.2 (A)","1203.2","(A)",NA,NA,NA,NA,"2","Criminal procedure",NA,NA,NA,NA,NA,NA,"PROBATION VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probation and prison violations"
"533","292",2015-11-16,"M","White",27,"charge1","647(F)PC","PC","647 (F)","647","(F)",NA,NA,NA,NA,"1","Crimes and punishments","15","Miscellaneous crimes","1","Of other and miscellaneous offenses",NA,NA,"DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL","DISORDERLY CONDUCT:ALCOHOL","DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG","DISORDERLY CONDUCT:TOLUENE",NA,NA,NA,NA,"1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL",NA,NA,NA,NA,"Misdemeanor","Misdemeanor","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"534","293",2015-11-18,"M","White",29,"charge1","647(H)PC","PC","647 (H)","647","(H)",NA,NA,NA,NA,"1","Crimes and punishments","15","Miscellaneous crimes","1","Of other and miscellaneous offenses",NA,NA,"DISORDERLY CONDUCT:LOITER/ETC PRIVATE PROPERTY",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Disturbing the peace"
"535","294",2015-11-19,"M","White",28,"charge1","459PC","PC","459","459",NA,NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","2","Burglary",NA,NA,"BURGLARY","BURGLARY:FIRST DEGREE","BURGLARY:SECOND DEGREE","BURGLARY","BURGLARY","BURGLARY:SECOND DEGREE","BURGLARY:SECOND DEGREE",NA,"2,4,6 YRS","2,4,6 YRS","16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL","1-365 DA JAIL","1-365 DA JAIL",NA,"Felony","Felony","Felony","Misdemeanor","Misdemeanor","Misdemeanor","Misdemeanor",NA,"Burglary"
"536","294",2015-11-19,"M","White",28,"charge2","459PC","PC","459","459",NA,NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","2","Burglary",NA,NA,"BURGLARY","BURGLARY:FIRST DEGREE","BURGLARY:SECOND DEGREE","BURGLARY","BURGLARY","BURGLARY:SECOND DEGREE","BURGLARY:SECOND DEGREE",NA,"2,4,6 YRS","2,4,6 YRS","16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL","1-365 DA JAIL","1-365 DA JAIL",NA,"Felony","Felony","Felony","Misdemeanor","Misdemeanor","Misdemeanor","Misdemeanor",NA,"Burglary"
"537","295",2015-11-20,"F","White",26,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"538","295",2015-11-20,"F","White",26,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"539","296",2015-11-20,"M","White",55,"charge1","647(F)PC","PC","647 (F)","647","(F)",NA,NA,NA,NA,"1","Crimes and punishments","15","Miscellaneous crimes","1","Of other and miscellaneous offenses",NA,NA,"DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL","DISORDERLY CONDUCT:ALCOHOL","DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG","DISORDERLY CONDUCT:TOLUENE",NA,NA,NA,NA,"1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL",NA,NA,NA,NA,"Misdemeanor","Misdemeanor","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"540","297",2015-11-21,"M","Other",22,"charge1","2800.2VC","VC","2800.2","2800.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EVADE PEACE OFFICER WITH WANTON DISREGARD FOR SAFETY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vehicular violations"
"541","298",2015-11-21,"F","White",22,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"542","298",2015-11-21,"F","White",22,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"543","299",2015-11-21,"M","Other Asian",22,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"544","299",2015-11-21,"M","Other Asian",22,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"545","300",2015-11-22,"M","Hispanic",25,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"546","300",2015-11-22,"M","Hispanic",25,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"547","301",2015-11-22,"M","Hispanic",30,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"548","301",2015-11-22,"M","Hispanic",30,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"549","302",2015-11-25,"F","White",46,"charge1","11350(A)HS","HS","11350 (A)","11350","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"550","302",2015-11-25,"F","White",46,"charge2","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"551","303",2015-11-26,"M","Hispanic",28,"charge1","11364.1(A)HS","HS","11364.1 (A)","11364.1","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESSION DRUG PARAPHENALIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"552","304",2015-11-27,"M","White",27,"charge1","1203.2(A)PC","PC","1203.2 (A)","1203.2","(A)",NA,NA,NA,NA,"2","Criminal procedure",NA,NA,NA,NA,NA,NA,"PROBATION VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probation and prison violations"
"553","305",2015-11-28,"M","White",20,"charge1","187(A)PC","PC","187 (A)","187","(A)",NA,NA,NA,NA,"1","Crimes and punishments","8","Crimes against the person","1","Homicide",NA,NA,"MURDER:FIRST DEGREE","MURDER:FIRST DEGREE:SHOOT FROM VEHICLE","MURDER","MURDER:SECOND DEGREE ON PEACE OFFICER","MURDER:SECOND DEGREE",NA,NA,NA,"DEATH OR LIFE","DEATH OR LIFE","DEATH OR LIFE","25 YRS TO LIFE","15 YRS TO LIFE",NA,NA,NA,"Felony","Felony","Felony","Felony","Felony",NA,NA,NA,"Homicide"
"554","306",2015-11-28,"M","Hispanic",32,"charge1","459.5PC","PC","459.5","459.5",NA,NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","2","Burglary",NA,NA,"SHOPLIFTING","SHOPLIFTING","SHOPLIFTING",NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-180 DA JAIL",NA,NA,NA,NA,NA,"Felony","Felony","Misdemeanor",NA,NA,NA,NA,NA,"Theft"
"555","307",2015-11-29,"M","Asian Indian",18,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"556","307",2015-11-29,"M","Asian Indian",18,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"557","307",2015-11-29,"M","Asian Indian",18,"charge3","23140(A)VC","VC","23140 (A)","23140","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNDERAGE DRUNK DRIVING 0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"558","308",2015-11-29,"F","Other",22,"charge1","182(A)(1)PC","PC","182 (A) (1)","182","(A)","(1)",NA,NA,NA,"1","Crimes and punishments","7","Crimes against public justice","8","Conspiracy",NA,NA,"CONSPIRACY:COMMIT CRIME","CONSPIRACY:COMMIT CRIME","CONSPIRACY:COMMIT CRIME",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Miscellaneous"
"559","308",2015-11-29,"F","Other",22,"charge2","487(A)PC","PC","487 (A)","487","(A)",NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","5","Larceny",NA,NA,"GRAND THEFT:MONEY/LABOR/PROPERTY","GRAND THEFT:MONEY/LABOR/PROPERTY","GRAND THEFT:MONEY/LABOR/PROPERTY",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Theft"
"560","309",2015-11-29,"F","Other",26,"charge1","182(A)(1)PC","PC","182 (A) (1)","182","(A)","(1)",NA,NA,NA,"1","Crimes and punishments","7","Crimes against public justice","8","Conspiracy",NA,NA,"CONSPIRACY:COMMIT CRIME","CONSPIRACY:COMMIT CRIME","CONSPIRACY:COMMIT CRIME",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Miscellaneous"
"561","309",2015-11-29,"F","Other",26,"charge2","487(A)PC","PC","487 (A)","487","(A)",NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","5","Larceny",NA,NA,"GRAND THEFT:MONEY/LABOR/PROPERTY","GRAND THEFT:MONEY/LABOR/PROPERTY","GRAND THEFT:MONEY/LABOR/PROPERTY",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Theft"
"562","310",2015-11-29,"M","White",34,"charge1","23152(E)VC","VC","23152 (E)","23152","(E)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI: ALCOHOL/.04% PASSENGR IS PASS FOR HIRE",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"563","310",2015-11-29,"M","White",34,"charge2","148.9(A)PC","PC","148.9 (A)","148.9","(A)",NA,NA,NA,NA,"1","Crimes and punishments","7","Crimes against public justice","7","Other offenses against public justice",NA,NA,"FALSE IDENTIFICATION TO SPECIFIC PEACE OFFICERS",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Impeding public justice"
"564","310",2015-11-29,"M","White",34,"charge3","14601.2(A)VC","VC","14601.2 (A)","14601.2","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRIVE WHILE LICENSE SUSPENDED/REVOKED FOR DUI:SPECIFIC VIOLATI",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vehicular violations"
"565","311",2015-11-29,"M","Other",41,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"566","311",2015-11-29,"M","Other",41,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"567","312",2015-11-29,"M","White",43,"charge1","459.5PC","PC","459.5","459.5",NA,NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","2","Burglary",NA,NA,"SHOPLIFTING","SHOPLIFTING","SHOPLIFTING",NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-180 DA JAIL",NA,NA,NA,NA,NA,"Felony","Felony","Misdemeanor",NA,NA,NA,NA,NA,"Theft"
"568","313",2015-12-02,"F","Hispanic",22,"charge1","23222(B)VC","VC","23222 (B)","23222","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRIVING OPEN MARIJUANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"569","313",2015-12-02,"F","Hispanic",22,"charge2","23223(B)VC","VC","23223 (B)","23223","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRIVING OPEN BOTTLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"570","314",2015-12-02,"M","Hispanic",23,"charge1","11364.1(A)HS","HS","11364.1 (A)","11364.1","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESSION DRUG PARAPHENALIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"571","314",2015-12-02,"M","Hispanic",23,"charge2","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"572","315",2015-12-03,"M","White",19,"charge1","11351HS","HS","11351","11351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,NA,NA,"2,3,4 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"573","315",2015-12-03,"M","White",19,"charge2","11352(A)HS","HS","11352 (A)","11352","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,NA,NA,"3,4,5 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"574","316",2015-12-03,"M","White",20,"charge1","29815(A)PC","PC","29815 (A)","29815","(A)",NA,NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"CONVICTED PERSON POSS/OWN/ETC FIREARM:PROBATION RESTRICTION","CONVICTED PERSON POSS/OWN/ETC FIREARM:PROBATION RESTRICTION","CONVICTED PERSON POSS/OWN/ETC FIREARM:PROBATION RESTRICTION","CONVICTED PERSON POSS/OWN/ETC FIREARM:PROBATION RESTRICTION",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Weapons"
"575","316",2015-12-03,"M","White",20,"charge2","29800(A)(1)PC","PC","29800 (A) (1)","29800","(A)","(1)",NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"FELON/ADDICT/POSSESS/ETC FIREARM","FELON/ADDICT/POSSESS/ETC FIREARM",NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS",NA,NA,NA,NA,NA,NA,"Felony","Felony",NA,NA,NA,NA,NA,NA,"Weapons"
"576","316",2015-12-03,"M","White",20,"charge3","25400(A)(1)PC","PC","25400 (A) (1)","25400","(A)","(1)",NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"CARRY CONCEALED WEAPON IN VEHICLE","CARRY CONCEALED WEAPON IN VEHICLE","CARRY CONCEALED WEAPON IN VEHICLE","CARRY CONCEALED WEAPON IN VEHICLE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Weapons"
"577","317",2015-12-03,"M","White",27,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"578","317",2015-12-03,"M","White",27,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"579","318",2015-12-04,"M","Hispanic",27,"charge1","148.9(A)PC","PC","148.9 (A)","148.9","(A)",NA,NA,NA,NA,"1","Crimes and punishments","7","Crimes against public justice","7","Other offenses against public justice",NA,NA,"FALSE IDENTIFICATION TO SPECIFIC PEACE OFFICERS",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Impeding public justice"
"580","319",2015-12-04,"M","White",44,"charge1","243(B)PC","PC","243 (B)","243","(B)",NA,NA,NA,NA,"1","Crimes and punishments","8","Crimes against the person","9","Assault and battery",NA,NA,"BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC","BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC",NA,NA,NA,NA,NA,NA,"1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,NA,"Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,NA,"Assault and battery"
"581","319",2015-12-04,"M","White",44,"charge2","148(A)(1)PC","PC","148 (A) (1)","148","(A)","(1)",NA,NA,NA,"1","Crimes and punishments","7","Crimes against public justice","7","Other offenses against public justice",NA,NA,"OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH","OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH",NA,NA,NA,NA,NA,NA,"1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,NA,"Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,NA,"Assault and battery"
"582","320",2015-12-04,"M","White",61,"charge1","11378HS","HS","11378","11378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE FOR SALE","POSSESS CONTROLLED SUBSTANCE FOR SALE",NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS",NA,NA,NA,NA,NA,NA,"Felony","Felony",NA,NA,NA,NA,NA,NA,"Drug offenses"
"583","320",2015-12-04,"M","White",61,"charge2","11364.1(A)HS","HS","11364.1 (A)","11364.1","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESSION DRUG PARAPHENALIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"584","321",2015-12-05,"M","White",37,"charge1","11350(A)HS","HS","11350 (A)","11350","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"585","322",2015-12-06,"M","White",18,"charge1","459PC","PC","459","459",NA,NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","2","Burglary",NA,NA,"BURGLARY","BURGLARY:FIRST DEGREE","BURGLARY:SECOND DEGREE","BURGLARY","BURGLARY","BURGLARY:SECOND DEGREE","BURGLARY:SECOND DEGREE",NA,"2,4,6 YRS","2,4,6 YRS","16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL","1-365 DA JAIL","1-365 DA JAIL",NA,"Felony","Felony","Felony","Misdemeanor","Misdemeanor","Misdemeanor","Misdemeanor",NA,"Burglary"
